basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Non-removable Li-Ion 472 mAh battery,,,"4GB 768MB RAM, 4GB 1.5GB RAM",Tizen-based wearable OS 4.0,,No,"2018, August","1.3 inches, 10.8 cm, (~48.1% screen-to-body ratio)","360 x 360 pixels, 1:1 ratio (~278 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer",Samsung Galaxy Watch
,Non-removable Li-Ion 3050 mAh battery,,"5 MP, f/1.9, 23mm (wide)",32GB 2GB RAM,"Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow)",,"16 MP, f/1.9, 31mm (standard), AF","2015, August","5.7 inches, 89.6 cm, (~73.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, proximity, compass",Samsung Galaxy A8 Duos
,Non-removable Li-Ion 4000 mAh battery,,2.1 MP,"32GB 3GB RAM, 64GB 3GB RAM","Android 5.0.2 (Lollipop), upgradable to 6.0.1 (Marshmallow) - T710, T715,Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat) - T719N",,"8 MP, AF","2015, July","8.0 inches, 198.2 cm, (~74.0% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~320 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Samsung Galaxy Tab S2 8.0
,Non-removable Li-Ion 5870 mAh battery,,2.1 MP,"32GB 3GB RAM, 64GB 3GB RAM","Android 5.0.2 (Lollipop), upgradable to 6.0.1 (Marshmallow) - T810, T815,Android 6.0.1 (Marshmallow), upgradable to 7.0 (Nougat) - T813N, T819N",,"8 MP, AF","2015, July","9.7 inches, 291.4 cm, (~72.7% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, compass",Samsung Galaxy Tab S2 9.7
,Removable Li-Ion 1800 mAh battery,,2 MP,8GB 1.5GB RAM,Android 5.1 (Lollipop),,"8 MP, AF","2015, July","3.8 inches, 41.1 cm, (~56.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy Folder
,Removable Li-Ion 1900 mAh battery,,1.9 MP,8GB 1.5GB RAM,Android 4.4.4 (KitKat),,"8 MP, AF","2015, June","4.3 inches, 51.0 cm, (~66.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Samsung Galaxy S4 mini I9195I
,Removable Li-Ion 2800 mAh battery,,"5 MP, f/1.9, 23mm (wide)",16GB 2GB RAM,"Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",,"16 MP, f/1.9, 31mm (standard), AF","2015, August","5.1 inches, 71.7 cm, (~69.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, heart rate",Samsung Galaxy S5 Neo
,Non-removable Li-Ion 3000 mAh battery,,"5 MP, f/1.9, 22mm (wide)","32GB 4GB RAM, 64GB 4GB RAM","Android 5.1.1 (Lollipop), upgradable to 6.0.1 (Marshmallow); TouchWiz UI",,"16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, August","5.7 inches, 89.6 cm, (~76.5% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy S6 edge+ Duos
,Non-removable Li-Ion 3000 mAh battery,,"5 MP, f/1.9, 22mm (wide)","32GB 4GB RAM, 64GB 4GB RAM","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat); TouchWiz UI",,"16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, August","5.7 inches, 88.5 cm, (~75.6% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~518 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy S6 edge+
,Non-removable Li-Ion 3000 mAh battery,,"5 MP, f/1.9, 22mm (wide)","32GB 4GB RAM, 64GB 4GB RAM",Android 5.1.1 (Lollipop); TouchWiz UI,,"16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, August","5.7 inches, 89.6 cm, (~76.5% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy S6 edge+ (USA)
,Non-removable Li-Po 3000 mAh battery,,"5 MP, f/1.9, 22mm (wide)","32GB 4GB RAM, 64GB 4GB RAM","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",,"16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, August","5.7 inches, 89.6 cm, (~76.8% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy Note5 Duos
$ 148.98,Non-removable Li-Po 3000 mAh battery,"32GB 4GB RAM,64GB 4GB RAM","5 MP, f/1.9, 22mm (wide), 1/4.1"", 1.34µm","32GB 4GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)","$ 148.98,$ 199.88,$ 220.00","16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, August","5.7 inches, 88.5 cm, (~75.9% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~518 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy Note5
,Non-removable Li-Ion 3000 mAh battery,,"5 MP, f/1.9, 22mm (wide)","32GB 4GB RAM, 64GB 4GB RAM","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",,"16 MP, f/1.9, 28mm (wide), 1/2.6"", 1.12µm, AF, OIS","2015, August","5.7 inches, 89.6 cm, (~76.8% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy Note5 (USA)
,Non-removable Li-Ion 300 mAh battery,,,4GB 512MB RAM,Tizen-based wearable platform 2.3.2,,No,"2015, August","1.2 inches, 9.2 cm, (~40.2% screen-to-body ratio)","360 x 360 pixels, 1:1 ratio (~302 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer",Samsung Gear S2 3G
,Non-removable Li-Ion 250 mAh battery,,,4GB 512MB RAM,Tizen-based wearable platform 2.3.2,,No,"2015, August","1.2 inches, 9.2 cm, (~43.5% screen-to-body ratio)","360 x 360 pixels, 1:1 ratio (~302 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer",Samsung Gear S2
,Non-removable Li-Ion 250 mAh battery,,,4GB 512MB RAM,Tizen-based wearable platform 2.3.2,,No,"2015, August","1.2 inches, 9.2 cm, (~52.6% screen-to-body ratio)","360 x 360 pixels, 1:1 ratio (~302 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer",Samsung Gear S2 classic
,Removable Li-Ion 1900 mAh battery,,2 MP,"4GB 512MB RAM (J110L), 4GB 768MB RAM (J110F, J110G), 8GB 1GB RAM (J110M, J111F)","Android 4.4.4 (KitKat), upgradable to 5.1.1 (Lollipop)",,"5 MP, f/2.2, 31mm (standard), AF","2015, September","4.3 inches, 52.6 cm, (~59.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy J1 Ace
,Removable Li-Ion 2600 mAh battery,,"5 MP, f/2.2",8GB 1GB RAM,"Tizen 2.3, upgradable to 2.4",,"8 MP, f/2.2, AF","2015, October","5.0 inches, 68.9 cm, (~69.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Z3
,Removable Li-Ion 2600 mAh battery,,"5 MP, f/2.2",8GB 1.5GB RAM,"Android 5.1 (Lollipop),Android 6.0 (Marshmallow) - T-Mobile",,"8 MP, f/2.2, AF","2015, October","5.0 inches, 71.8 cm, (~70.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~288 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy On5
,Removable Li-Ion 3000 mAh battery,,"5 MP, f/2.2",8GB 1.5GB RAM,"Android 5.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",,"13 MP, f/2.1, AF","2015, October","5.5 inches, 83.4 cm, (~70.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy On7
,"Non-removable Li-Po 5700 mAh battery (64 Wh, 11.3V)",,"2.1 MP, f/2.2","32GB 2GB RAM, 64GB 2GB RAM",Android 5.1.1 (Lollipop),,No,"2015, October","18.4 inches, 933.3 cm, (~74.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~120 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy View
,Removable Li-Ion 2600 mAh battery,,"2 MP (USA),
5 MP, f/2.2 (all other regions)","8GB 1.5GB RAM, 16GB 2GB RAM","Android 5.1.1 (Lollipop) or Android 6.0 (Marshmallow), upgradable to 7.1.1 (Nougat)",,"8 MP, f/2.2, AF,
5 MP, f/2.2, AF - USA","2015, November","5.0 inches, 68.9 cm, (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy J3 (2016)
,Removable Li-Ion 2600 mAh battery,,2 MP,16GB 1.5GB RAM,Android 6.0 (Marshmallow),,"5 MP, f/2.2, AF","2016, April","5.0 inches, 68.9 cm, (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy Express Prime
,Non-removable Li-Ion 2300 mAh battery,,"5 MP, f/1.9",16GB 1.5GB RAM,"Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",,"13 MP, f/1.9, AF","2015, December","4.7 inches, 60.9 cm, (~69.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy A3 (2016)
,Non-removable Li-Ion 2900 mAh battery,,"5 MP, f/1.9, 24mm (wide)",16GB 2GB RAM,"Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",,"13 MP, f/1.9, 28mm (wide), AF, OIS","2015, December","5.2 inches, 74.5 cm, (~72.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, proximity, compass",Samsung Galaxy A5 (2016)
,Non-removable Li-Ion 3300 mAh battery,,"5 MP, f/1.9, 24mm (wide)",16GB 3GB RAM,"Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)",,"13 MP, f/1.9, 28mm (wide), AF, OIS","2015, December","5.5 inches, 83.4 cm, (~74.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, proximity, compass",Samsung Galaxy A7 (2016)
,Non-removable Li-Ion 4000 mAh battery,,"8 MP, f/1.9, 24mm (wide)",32GB 3GB RAM,"Android 5.1.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",,"13 MP, f/1.9, 28mm (wide), 1/3"", 1.12µm, AF, OIS","2015, December","6.0 inches, 99.2 cm, (~75.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, proximity, compass",Samsung Galaxy A9 (2016)
,Removable Li-Ion 2050 mAh battery,,"2 MP, f/2.2",8GB 1GB RAM,Android 5.1.1 (Lollipop),,"5 MP, f/2.2, AF","2016, January","4.5 inches, 57.6 cm, (~62.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy J1 (2016)
,Non-removable Li-Ion 5000 mAh battery,,"2 MP, f/2.2",16GB 1.5GB RAM,"Android 5.1.1 (Lollipop), upgradable to 7.1 (Nougat)",,"5 MP, f/2.2, AF","2016, January","8.0 inches, 185.6 cm, (~69.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab E 8.0
,Non-removable Li-Ion 300 mAh battery,,,4GB 512MB RAM,Tizen-based wearable platform 2.3.2,,No,"2016, February","1.2 inches, 4.6 cm, (~22.5% screen-to-body ratio)","360 x 360 pixels, 1:1 ratio (~424 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, heart rate, barometer",Samsung Gear S2 classic 3G
,Removable Li-Ion 1500 mAh battery,,VGA,"8GB 768MB RAM (J1 mini), 8GB 1GB RAM (J1 Nxt)",Android 5.1 (Lollipop),,5 MP,"2016, February","4.0 inches, 45.5 cm, (~57.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 256K colors",Accelerometer,Samsung Galaxy J1 Nxt
,Non-removable Li-Ion 3000 mAh battery,,"5 MP, f/1.7, 22mm (wide), 1/4.1"", 1.34µm",32GB 4GB RAM,"Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); TouchWiz UI",,"12 MP, f/1.7, 26mm (wide), 1/2.55"", 1.4µm, dual pixel PDAF, OIS","2016, February","5.1 inches, 71.7 cm, (~72.3% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~576 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate, SpO2",Samsung Galaxy S7 (USA)
,Removable Li-Ion 2430 mAh battery,,2 MP,8GB 2GB RAM,Android 4.4.2 (KitKat),,"20.7 MP, 1/2.3"", 24-240mm, 10x optical zoom, AF, OIS","2014, April","4.8 inches, 63.5 cm, (~65.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Samsung Galaxy K zoom
,Removable Li-Ion 2800 mAh battery,,"2 MP, f/2.4, 22mm (wide)","16GB (11.2GB user available), 2GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0.1 (Marshmallow); TouchWiz UI",,"16 MP, f/2.2, 31mm (standard), AF","2014, May","5.1 inches, 71.7 cm, (~67.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, heart rate",Samsung Galaxy S5 Active
,Removable Li-Ion 2600 mAh battery,,2.1 MP,16GB 2GB RAM,Tizen 2.2.1,,"8 MP, AF","2014, June","4.8 inches, 63.5 cm, (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, heart rate",Samsung Z
,Removable Li-Ion 3200 mAh battery,,2 MP,16GB 1.5GB RAM,Android 4.3 (Jelly Bean),,"8 MP, AF","2014, June","7.0 inches, 135.1 cm, (~70.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~210 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, compass, proximity",Samsung Galaxy W
,Removable Li-Ion 2100 mAh battery,,1.9 MP,16GB 1.5GB RAM,Android 4.4.2 (KitKat),,"8 MP, AF","2014, June","4.8 inches, 63.5 cm, (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Samsung I9301I Galaxy S3 Neo
,Removable Li-Ion 2000 mAh battery,,No,8GB 1GB RAM,Android 4.3 (Jelly Bean),,"5 MP, AF","2014, June","4.7 inches, 62.9 cm, (~67.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~199 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung Galaxy Core Lite LTE
,Non-removable Li-Ion 7900 mAh battery,,2.1 MP,"16GB 3GB RAM, 32GB 3GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0.1 (Marshmallow); TouchWiz UI",,"8 MP, AF","2014, June","10.5 inches, 319.7 cm, (~72.9% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~288 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, compass",Samsung Galaxy Tab S 10.5
,Non-removable Li-Ion 7900 mAh battery,,2.1 MP,"16GB 3GB RAM, 32GB 3GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow); TouchWiz UI",,"8 MP, AF","2014, June","10.5 inches, 319.7 cm, (~72.9% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~288 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, compass",Samsung Galaxy Tab S 10.5 LTE
,Non-removable Li-Ion 4900 mAh battery,,2.1 MP,"16GB 3GB RAM, 32GB 3GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow); TouchWiz UI",,"8 MP, AF","2014, June","8.4 inches, 204.6 cm, (~76.5% screen-to-body ratio)","1600 x 2560 pixels, 16:10 ratio (~359 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, compass",Samsung Galaxy Tab S 8.4
,Non-removable Li-Ion 4900 mAh battery,,2.1 MP,"16GB 3GB RAM, 32GB 3GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow); TouchWiz UI",,"8 MP, AF","2014, June","8.4 inches, 204.6 cm, (~76.5% screen-to-body ratio)","1600 x 2560 pixels, 16:10 ratio (~359 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Samsung Galaxy Tab S 8.4 LTE
,Removable Li-Ion 2800 mAh battery,,2 MP,"16GB 3GB RAM, 32GB 3GB RAM","Android 4.4.2 (KitKat), upgradable to 6.0.1 (Marshmallow); TouchWiz UI",,"16 MP, 1/2.6"", 1.12µm, PDAF","2014, June","5.1 inches, 71.5 cm, (~69.4% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~577 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer, gesture, heart rate",Samsung Galaxy S5 LTE-A G906S
,Removable Li-Ion 2800 mAh battery,,2 MP,16GB 2GB RAM,"Android 4.4.2 (KitKat), upgradable to 6.0 (Marshmallow); TouchWiz UI",,"16 MP, 1/2.6"", 1.12µm, AF","2014, June","5.1 inches, 71.7 cm, (~67.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~432 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer, heart rate",Samsung Galaxy S5 Sport
,Removable Li-Ion 2000 mAh battery,,VGA,4GB 768MB RAM,Android 4.4.2 (KitKat),,"5 MP, AF","2014, June","4.5 inches, 57.6 cm, (~65.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)","TFT capacitive touchscreen, 256K colors",Accelerometer,Samsung Galaxy Core II
,Removable Li-Ion 1300 mAh battery,,No,4GB 512MB RAM,Android 4.4.2 (KitKat),,2 MP,"2014, June","3.5 inches, 36.5 cm, (~55.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",TFT capacitive touchscreen,Accelerometer,Samsung Galaxy Star 2
,Removable Li-Ion 1300 mAh battery,,No,4GB 512MB RAM,Android 4.4.2 (KitKat),,3.15 MP,"2014, June","3.5 inches, 36.5 cm, (~55.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors",Accelerometer,Samsung Galaxy Young 2
,Removable Li-Ion 1500 mAh battery,,VGA,4GB 512MB RAM,Android 4.4.2 (KitKat),,"5 MP, AF","2014, June","4.0 inches, 45.5 cm, (~59.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Ace 4
,Removable Li-Ion 1800 mAh battery,,VGA,4GB 1GB RAM,Android 4.4.2 (KitKat),,"5 MP, AF","2014, June","4.0 inches, 45.5 cm, (~59.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Ace 4 LTE G313
,Removable Li-Ion 2100 mAh battery,,2.1 MP,16GB 1.5GB RAM,"Android 4.4.2 (KitKat), upgradable to 5.1.1 (Lollipop); TouchWiz UI",,"8 MP, f/2.4, 31mm (standard), AF","2014, June","4.5 inches, 55.8 cm, (~65.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, heart rate",Samsung Galaxy S5 mini
,Removable Li-Ion 1800 mAh battery,,No,4GB 512MB RAM,Android 4.4.2 (KitKat),,3.15 MP,"2014, July","4.3 inches, 52.6 cm, (~61.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Star 2 Plus
,Non-removable Li-Po 4450 mAh battery,,1.3 MP,16GB 1.5GB RAM,Android 4.4.4 (KitKat),,3.15 MP,"Exp. announcement 2015, Q3","8.0 inches, 185.6 cm, (~71.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Tab 4 8.0 (2015)
,Removable Li-Ion 1500 mAh battery,,"VGA, SM-G313HZ only",4GB 512MB RAM,Android 4.4.2 (KitKat),,3.15 MP,"2014, July","4.0 inches, 45.5 cm, (~59.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy Ace NXT
,Removable Li-Ion 1000 mAh battery,,No,,,,0.3 MP,"2014, May","2.0 inches, 12.6 cm, (~24.1% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 65K colors",,Samsung Metro 312
,Removable Li-Ion 800 mAh battery,,,,,,No,"2014, May","2.0 inches, 12.6 cm, (~24.1% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 65K colors",,Samsung Guru Music 2
,Removable Li-Ion 1500 mAh battery,,VGA,4GB 512MB RAM,Android 4.4.2 (KitKat),,"5 MP, AF","2014, August","4.0 inches, 45.5 cm, (~59.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung Galaxy S Duos 3
,Removable Li-Ion 2100 mAh battery,,VGA,16GB 1.5GB RAM,Android 4.4.2 (KitKat),,"5 MP, AF","2014, July","4.5 inches, 55.8 cm, (~63.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung Galaxy Avant
,Removable Li-Ion 2100 mAh battery,,2.1 MP,16GB 1.5GB RAM,"Android 4.4.4 (KitKat), upgradable to 6.0.1 (Marshmallow); TouchWiz UI",,"8 MP, AF","2014, August","4.5 inches, 55.8 cm, (~65.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, heart rate",Samsung Galaxy S5 mini Duos
